genes	logFC	logCPM	LR	PValue	FDR
RTP2	RTP2	8.09590957107713	-0.286403717672617	18.5636544190459	1.6432390598205e-05	6.07998452133587e-05
LCMT2	LCMT2	-1.95239458392313	3.70004704466385	18.5595384340285	1.6467910914308e-05	6.09193019542648e-05
ZNF672	ZNF672	-1.72710475581479	4.12685197649025	18.5554750171827	1.65030532261505e-05	6.10373137093661e-05
MKRN2	MKRN2	0.570281550309889	6.38535498254862	18.5493466238077	1.65561969387697e-05	6.12218450712447e-05
IPPK	IPPK	0.897447622618157	4.15595103001784	18.5387110346102	1.66488341448101e-05	6.15523151647444e-05
APPL2	APPL2	-0.849419234042995	7.32931414582488	18.5295977979697	1.67286255750206e-05	6.18351728075295e-05
SLAMF6	SLAMF6	7.54483919911306	-0.559499877906062	18.5249552758486	1.6769420992538e-05	6.19738040723055e-05
GDAP2	GDAP2	0.741091962270491	6.31695510369098	18.5154273733949	1.6853459173655e-05	6.22721594305364e-05
HMGN3	HMGN3	-1.14446048454103	4.30660131378899	18.5145620828831	1.68611121468702e-05	6.22882159792089e-05
ZNF226	ZNF226	0.820199699958899	5.26973474056177	18.5140159331454	1.68659443090414e-05	6.22938476509465e-05
POLR1A	POLR1A	0.857371210921802	6.35477042105453	18.5125870387102	1.68785933018496e-05	6.23283426772027e-05
KLRG2	KLRG2	7.19156488600462	-0.111856440627981	18.5110106068263	1.68925593951185e-05	6.23676869414362e-05
ATRN	ATRN	-0.68196407870466	6.69451931238637	18.505182291418	1.69442950948675e-05	6.25464346377183e-05
IFFO1	IFFO1	1.10187031490988	5.59451238834134	18.4986470978518	1.70024947849106e-05	6.27489681137021e-05
NCDN	NCDN	-1.52750352607161	4.39952175709291	18.4945803575573	1.7038812777592e-05	6.287068202202e-05
KDM2A	KDM2A	0.614878030541507	6.37419056865409	18.4826643348731	1.71456780254472e-05	6.32526061220855e-05
GSDMD	GSDMD	-1.62885374224236	4.17349368430647	18.4778350264842	1.71891797000506e-05	6.34006700530852e-05
PLIN4	PLIN4	2.63160180190362	0.902824950009269	18.4719074441672	1.72427260425308e-05	6.35857175560961e-05
TCP11L2	TCP11L2	-2.1703816991616	4.0286750502507	18.4660350538823	1.72959390309066e-05	6.37694635413202e-05
TECPR1	TECPR1	-0.824474035677891	4.47010646773971	18.4619866100404	1.7332720259841e-05	6.38925661878227e-05
KBTBD7	KBTBD7	-1.49368925953251	3.75731395278655	18.4591959626463	1.73581197970159e-05	6.39736732166733e-05
FAM120B	FAM120B	0.762520161892843	5.6557258009381	18.4531993400304	1.74128256068173e-05	6.41627361872805e-05
PDE8A	PDE8A	0.845273392471986	6.32432668113453	18.4474534423285	1.74654065806435e-05	6.43438971309194e-05
WWP2	WWP2	0.765023490093483	5.38853769127161	18.4364840660138	1.75662311407793e-05	6.47026855220606e-05
ROPN1L	ROPN1L	3.62832634777655	0.353913926757188	18.419727008558	1.77213828717424e-05	6.52614007867665e-05
PTGES2	PTGES2	0.726665006444999	6.01951187332564	18.4191697832073	1.77265657406524e-05	6.52677248472544e-05
KCTD20	KCTD20	-1.34625527410755	7.4378281671669	18.4183357957787	1.77343256761984e-05	6.52835331235036e-05
APLP1	APLP1	-1.38100377677373	2.82965595622109	18.4163192614232	1.7753102863896e-05	6.53398839624299e-05
SKP1	SKP1	0.974470599827751	8.59732277411101	18.413285512094	1.77813895937826e-05	6.54312055919709e-05
DNAJC9	DNAJC9	1.18831597884893	3.72063648587845	18.3992503746598	1.79128438224806e-05	6.59020487807731e-05
TMEM119	TMEM119	-2.79322860038031	7.1577511789452	18.3897171165414	1.80026893951941e-05	6.62196580819707e-05
RXRB	RXRB	-1.50068333877834	4.02100492436378	18.374266308047	1.81492669309366e-05	6.67450586322236e-05
ABHD17C	ABHD17C	-1.37832773821265	3.3144394274554	18.3739148970278	1.81526145762358e-05	6.67450586322236e-05
GPBP1	GPBP1	0.800749389831307	7.18728241214728	18.3709108934595	1.81812569288694e-05	6.68373241736086e-05
MRPL17	MRPL17	-1.06504531685948	5.86430857400887	18.3662449991981	1.82258350006796e-05	6.69881246229115e-05
MARCH6	MARCH6	0.750259413610229	7.70254923370664	18.3648830479549	1.82388678070869e-05	6.70229458362668e-05
FAM129A	FAM129A	-1.58328291768547	6.24253704962304	18.3523361204343	1.83593733265405e-05	6.74526098046697e-05
LRRC37B	LRRC37B	1.3841134860373	3.75012001242218	18.33440027904	1.85330262549563e-05	6.80773324477455e-05
FABP12	FABP12	7.10584916072675	-0.462743580645091	18.3295329253498	1.85804354513428e-05	6.82381709935918e-05
MIER2	MIER2	1.09416837387153	4.50316348317792	18.3249179311494	1.862549911909e-05	6.83903343555902e-05
HYDIN	HYDIN	2.58467520104877	2.92352858856932	18.3150387335031	1.87223351558556e-05	6.87325025322082e-05
ALG1	ALG1	-0.96649522470054	4.30159655430806	18.3050282742039	1.88209737219601e-05	6.90811534020025e-05
C1orf216	C1orf216	-1.23948767623833	5.29192611219088	18.3041100509583	1.88300475784673e-05	6.91009910454548e-05
BAG3	BAG3	-0.914657037423513	4.93968100531678	18.3036073518033	1.88350170988845e-05	6.91057621319487e-05
POLG	POLG	-0.848798737983747	5.46584518030735	18.3020988193412	1.88499378707991e-05	6.91470354345071e-05
MNS1	MNS1	1.97896831485728	2.63733921412755	18.2972503054727	1.88979745859931e-05	6.93097478827668e-05
IMMT	IMMT	0.664856192043496	6.7398969476027	18.291704460844	1.89530709104558e-05	6.94982835780012e-05
SLC35A5	SLC35A5	-0.861229821555242	5.75508542659186	18.2869596524265	1.90003372470974e-05	6.96580399794794e-05
TIMM23B	TIMM23B	1.34136902074742	2.04400552588307	18.2672137414303	1.91983151769881e-05	7.03701575959938e-05
POLR2J3	POLR2J3	1.61158663902354	3.56905532254881	18.2636486809809	1.92342796806641e-05	7.04882641031227e-05
YEATS4	YEATS4	-1.30544688853383	3.62017288584281	18.2533225286464	1.93388327972853e-05	7.08576338660067e-05
MYLIP	MYLIP	2.67307735307655	4.59995045797008	18.2397957413192	1.94766569055462e-05	7.13487413931435e-05
MXRA5	MXRA5	-3.14126486622413	6.77402617286417	18.2374898405907	1.95002499224938e-05	7.14091092192088e-05
CYP26A1	CYP26A1	4.92023555778744	0.197430103545374	18.2374439825929	1.95007194134971e-05	7.14091092192088e-05
ALDH5A1	ALDH5A1	3.34783463869883	1.75110879680219	18.2181741397511	1.96990110679414e-05	7.2121204401738e-05
EIF2AK4	EIF2AK4	-0.765012751617697	6.98202718216694	18.2172600862714	1.97084670729119e-05	7.21417998803013e-05
RAPGEF6	RAPGEF6	1.00972879230169	3.91574449363975	18.2146224602507	1.97357792375696e-05	7.22277361797802e-05
C9orf43	C9orf43	2.93138812936025	1.55015995572948	18.2117823547802	1.97652305576908e-05	7.23214663091102e-05
DPYSL2	DPYSL2	-1.32658349642586	8.2790257684326	18.2092697697255	1.97913223632469e-05	7.2388997005866e-05
FXR2	FXR2	-0.592965301971973	6.14803357686254	18.209264805416	1.97913739490896e-05	7.2388997005866e-05
PLA2G4E	PLA2G4E	7.7449410375767	-0.465757450142175	18.2034549645054	1.98518386764114e-05	7.25960539403604e-05
PPP1R3D	PPP1R3D	-3.2685199026207	3.45951881775177	18.1929755471769	1.99613707036379e-05	7.29824295207944e-05
TMEM222	TMEM222	-0.853263616480437	4.88339278273383	18.1913519942327	1.99783944910182e-05	7.30304936819384e-05
SLC9A6	SLC9A6	-0.833413464481807	5.39882870501556	18.1873515238384	2.00204037525751e-05	7.31698552051712e-05
STAU2	STAU2	1.07073509171795	5.3433455977577	18.1860593785383	2.00339916262074e-05	7.32045361133821e-05
SCGN	SCGN	7.5663119177571	-0.00050184263865855	18.1857100130832	2.00376670559382e-05	7.32045361133821e-05
CRIPT	CRIPT	-1.33573640997456	4.41634889108033	18.1834518884233	2.00614395515035e-05	7.32771704952414e-05
KIAA1279	KIAA1279	-0.640122206805136	6.11631242714452	18.1811340867853	2.00858697657813e-05	7.33521786501761e-05
DUSP23	DUSP23	-1.30503554297598	3.32376877832856	18.1799270512728	2.00986040574339e-05	7.33844533178852e-05
CXorf40B	CXorf40B	-2.30064643306503	3.72820347933774	18.1732412762527	2.01692863802915e-05	7.36282555534076e-05
NBAS	NBAS	0.778178126382189	7.91919548414777	18.1721016290019	2.01813596712073e-05	7.36580516836914e-05
MED12L	MED12L	3.45448942959046	1.91666736894444	18.1643680052217	2.02634808129831e-05	7.39434478106783e-05
CSRP2BP	CSRP2BP	-1.07911032536651	3.84737540563829	18.1596514675121	2.03137290967547e-05	7.41124486786482e-05
FARSA	FARSA	-0.842889020573658	5.39003074106455	18.1590992980145	2.03196198897888e-05	7.41195819067193e-05
TESK2	TESK2	2.00267540924589	3.98867304832732	18.158583066198	2.03251288356961e-05	7.412531978363e-05
WHSC1	WHSC1	1.66135102606989	7.29777372950492	18.1539239731815	2.03749160789459e-05	7.429250619841e-05
UNC45B	UNC45B	5.94141164229862	-0.17723535964587	18.1492112358146	2.04254012140926e-05	7.44621720993043e-05
LY96	LY96	-1.74390762644636	3.19707943983575	18.1471209680949	2.044783339153e-05	7.45295231783791e-05
TAPBP	TAPBP	-1.61694471149155	3.32710058836348	18.1379564730272	2.05464767333074e-05	7.48745735910175e-05
AGPAT9	AGPAT9	1.90751741118987	4.72617861624922	18.1330514395226	2.05994690253655e-05	7.50531631175677e-05
HDGF	HDGF	-0.756256523505382	7.86805287142037	18.1312010361485	2.06194957968672e-05	7.51115985188393e-05
SPARCL1	SPARCL1	2.73261739625718	0.574311112471442	18.1259129557731	2.06768361684115e-05	7.53059090233405e-05
DPAGT1	DPAGT1	-1.09385843257109	4.24654863407854	18.1212949732715	2.07270414697451e-05	7.54741631863322e-05
EFEMP1	EFEMP1	-3.2014214842884	7.41764850833945	18.120550914619	2.07351420972531e-05	7.54890645887429e-05
ASNA1	ASNA1	-0.74379221753759	6.04929839277696	18.1185417203814	2.07570322534412e-05	7.55541531559835e-05
TXK	TXK	7.64308965667787	-0.187266907443571	18.1111914069305	2.08373118784247e-05	7.58317091026807e-05
RWDD2B	RWDD2B	-1.27231239530706	4.43356515153841	18.1007204640056	2.09522138042462e-05	7.62351318731391e-05
LIX1L	LIX1L	-1.07501525518945	5.83343188649497	18.0930108480742	2.10372212529471e-05	7.65296480310512e-05
C10orf76	C10orf76	0.872566789806606	5.13323500923575	18.0913205905888	2.10559045621302e-05	7.65791761065787e-05
GALNT16	GALNT16	2.50446012060522	2.28447913238457	18.0907858218835	2.10618191138875e-05	7.65791761065787e-05
IL1R1	IL1R1	-1.91588067904309	6.66843818264726	18.0906759337396	2.1063034685503e-05	7.65791761065787e-05
CNDP1	CNDP1	4.77809838186714	0.171513129450356	18.0855672192915	2.11196246469333e-05	7.67701005550463e-05
SCARF2	SCARF2	-1.57635587697764	4.43650258841044	18.0850948059834	2.11248653460732e-05	7.67743321232337e-05
ANXA11	ANXA11	-0.68642674751655	6.96454457903452	18.0806568116626	2.11741619007451e-05	7.69386438504211e-05
HK1	HK1	-0.97677813489486	7.03876032999892	18.0789751439454	2.11928717853054e-05	7.69917735981206e-05
TMEM218	TMEM218	-1.87067387208333	3.11390534275432	18.0775397100178	2.12088552629725e-05	7.70349799744572e-05
CNTRL	CNTRL	1.53014686355238	4.80480330784104	18.0633966405924	2.13669865272503e-05	7.7594380498979e-05
AGAP5	AGAP5	5.30633596195684	-0.355036712812303	18.0322687400371	2.17192074931519e-05	7.88582677305821e-05
TPRX1	TPRX1	7.25554783362609	0.115909197897903	18.031600060823	2.1726837447299e-05	7.88707651590173e-05
C1orf131	C1orf131	-1.26937315362751	3.79941373648273	18.0262258783172	2.17882573527014e-05	7.90784834695365e-05
DPY19L2	DPY19L2	3.26877984956222	1.99243478988564	18.0237289821406	2.1816852945215e-05	7.91670118530317e-05
SEC14L3	SEC14L3	6.5766016748296	0.0227080044749493	18.0209616561732	2.18485896774763e-05	7.92669022145849e-05
KCTD12	KCTD12	-1.45886146133135	5.62198076930885	18.017950809353	2.18831718861962e-05	7.93770755263355e-05
MED16	MED16	-1.36296933538754	3.82380676837664	18.0079467501807	2.19984726777804e-05	7.97799414482263e-05
KCNH5	KCNH5	7.12815064856283	-0.31633831343149	18.0043940344028	2.20395658526203e-05	7.99135817678856e-05
MC2R	MC2R	8.17931664779958	-0.0583231079943736	17.996047849503	2.21364072814765e-05	8.02492701312892e-05
EXOC1	EXOC1	-0.650188111783907	6.2164588549776	17.9864321026134	2.22485096754794e-05	8.0640142940397e-05
TEC	TEC	3.24798179864916	0.845290846051118	17.9840231208073	2.22766833239996e-05	8.0726722540097e-05
MOV10	MOV10	1.12472651472669	5.53638672509964	17.9813251678608	2.23082791170885e-05	8.08256676822102e-05
GRIN2B	GRIN2B	3.7604537963717	1.00559822069712	17.9800780223048	2.23228996821811e-05	8.08630832303361e-05
PVR	PVR	-1.76628789966579	6.0244441157355	17.968066547248	2.24642066878538e-05	8.13593085677597e-05
PLCH1	PLCH1	3.93085255934061	1.29004826098435	17.9661245360923	2.24871374052445e-05	8.14266984720187e-05
ZNF578	ZNF578	1.62610110940826	2.78056174824833	17.9642278080708	2.25095561331095e-05	8.14922088917438e-05
ZNF513	ZNF513	-1.14337024608487	3.64394301438955	17.9616646033233	2.2539888088273e-05	8.15863371836336e-05
LPXN	LPXN	-1.68786153590975	6.65998845257301	17.9555071007998	2.26129214715406e-05	8.18349635037517e-05
CETN3	CETN3	1.09394400311457	5.11325893096673	17.9408073751721	2.27882358889602e-05	8.2453572813984e-05
YWHAG	YWHAG	-0.683766474942938	8.14754230840213	17.938839620776	2.28118074702561e-05	8.25230061635291e-05
PDE4C	PDE4C	2.75297989154892	1.79140896544955	17.9334399571314	2.28766155513787e-05	8.274155956964e-05
GOLGA8M	GOLGA8M	3.70012194058647	0.306724160782355	17.9330127408022	2.28817509962649e-05	8.27442428019694e-05
FASTKD3	FASTKD3	-1.48893639422702	3.33433329158299	17.9305864207193	2.29109390707752e-05	8.28240983380001e-05
CCDC67	CCDC67	4.15450275737383	0.916803181966321	17.9304459911242	2.29126295513716e-05	8.28240983380001e-05
CCPG1	CCPG1	-1.99525761455874	4.94039967751662	17.9217510906973	2.30175425579518e-05	8.31873688339869e-05
ZNF891	ZNF891	1.41021356058262	2.74867540939269	17.9029198718544	2.32464184018381e-05	8.3998426278169e-05
C11orf80	C11orf80	1.36008959160113	3.11065777574566	17.8990573995097	2.3293645006515e-05	8.41529285263182e-05
HHIPL1	HHIPL1	-2.2038534510906	3.48606897803047	17.8889176541147	2.34180833013102e-05	8.45862606086642e-05
TEKT1	TEKT1	7.3815431177249	0.0578515499398062	17.8802710406131	2.35247248949859e-05	8.49551570368687e-05
EFCAB5	EFCAB5	2.61054071181206	1.32741074625207	17.8723248184807	2.36231585296199e-05	8.52942761864132e-05
C6orf203	C6orf203	-1.87889286247342	3.42394294862502	17.871705968856	2.36308418616574e-05	8.53056631743521e-05
RPS5	RPS5	-0.994790126913266	8.79354797070017	17.8578604251298	2.38033993446674e-05	8.59121157259717e-05
CDH26	CDH26	3.71131943151846	0.209195723961566	17.8493890118002	2.39096025812957e-05	8.6278893545419e-05
TRIB1	TRIB1	1.3910527406664	3.41798388780921	17.8464882776651	2.39460774190373e-05	8.63939609258103e-05
RASAL2	RASAL2	0.903403265905912	7.12571213354719	17.8307030403537	2.41455486578288e-05	8.70969388762477e-05
COPS6	COPS6	-0.817107532116367	5.31057060517996	17.8282373543705	2.41768568782562e-05	8.71931722689007e-05
FKBP3	FKBP3	0.755783133644419	5.06422439048993	17.8272221827186	2.41897589424976e-05	8.72230002228715e-05
YJEFN3	YJEFN3	3.41672667433829	1.05217865977427	17.8234811416899	2.42373644963716e-05	8.7370933872402e-05
LIPN	LIPN	7.78638924800151	-0.390375535573382	17.8232692074146	2.42400642214889e-05	8.7370933872402e-05
XK	XK	4.82739427727648	0.25042307556643	17.8063792859626	2.44561909297763e-05	8.81330738194562e-05
ASAP1	ASAP1	0.960414553912852	7.51433248703009	17.8054547211288	2.44680775809687e-05	8.81590405743991e-05
DNTTIP2	DNTTIP2	0.788216826856368	6.94967775877212	17.7961412718275	2.45881400176632e-05	8.85746826611803e-05
CEP89	CEP89	0.842648995248679	5.88576947179412	17.7952257589661	2.4599974073304e-05	8.86003656000255e-05
ESRP2	ESRP2	3.46053237215145	1.20211471775331	17.7912916461747	2.46508921710007e-05	8.87667786341217e-05
HEATR6	HEATR6	-1.06599331439379	4.61565109191869	17.7772360143829	2.48336767996862e-05	8.94078828462036e-05
SLC15A4	SLC15A4	-0.92257894986317	5.36794397713673	17.774298245526	2.48720523633995e-05	8.95289300764341e-05
TIMM17B	TIMM17B	-1.41230405257892	3.85297367614315	17.770646024641	2.49198437860935e-05	8.96838176998851e-05
GPC1	GPC1	-1.55451030314784	6.77393353821918	17.7679205090779	2.49555688471221e-05	8.97952289067348e-05
HEATR1	HEATR1	0.689429429761745	7.05753494463192	17.7655917783566	2.49861337639177e-05	8.98880338444819e-05
PARP3	PARP3	-1.46870691066328	4.92445049721084	17.7578449759166	2.50880825880642e-05	9.0237559087283e-05
UPF1	UPF1	-0.661509211422593	5.88164676481456	17.743331336918	2.52802102220165e-05	9.09037094185067e-05
CTSE	CTSE	7.50047630368402	-0.691613714163702	17.7428574100727	2.5286508802835e-05	9.09037094185067e-05
CD2BP2	CD2BP2	-0.719042900545872	6.28468449430013	17.7427626823782	2.52877679415684e-05	9.09037094185067e-05
SEPT11	SEPT11	-1.1835559155192	9.9257362842501	17.7402171182834	2.53216276729902e-05	9.10080561002718e-05
VWC2L	VWC2L	7.00380609364015	0.173598581190349	17.7380346290669	2.53506942471817e-05	9.10816260128543e-05
FAM198B	FAM198B	-2.54740042263618	3.60785948429109	17.737953906872	2.53517699548337e-05	9.10816260128543e-05
POLR2L	POLR2L	-1.39699617267558	6.95944839323952	17.7313947595172	2.5439330904341e-05	9.13787753044926e-05
MCTS1	MCTS1	-0.840150791342455	5.37211651534344	17.7285489021433	2.54774159735941e-05	9.14981264360597e-05
SERF1B	SERF1B	-3.74648790852694	-0.305049701933589	17.7279822453123	2.54850061717709e-05	9.15079354114321e-05
RGSL1	RGSL1	5.05867346481287	0.0568154702164171	17.7240473382424	2.55377757795015e-05	9.16799335217979e-05
SLC17A7	SLC17A7	4.06059551854714	2.37946071599009	17.7013998294115	2.58436348605887e-05	9.27602773641065e-05
CTH	CTH	1.51237829837765	3.18621210464588	17.6990383029476	2.58757389130007e-05	9.28578107752557e-05
VPS8	VPS8	0.664552886251701	6.61412761887374	17.6968391625604	2.59056714228996e-05	9.29475156996511e-05
TST	TST	-2.59124868569311	3.53668170084907	17.6959728167623	2.59174728104057e-05	9.29721457977849e-05
AMH	AMH	2.7858937935206	0.162382284250166	17.6912853856853	2.59814188822174e-05	9.31837862900018e-05
PITHD1	PITHD1	-0.683924971926294	5.37339819200668	17.6903355177502	2.59943963139607e-05	9.32125791661885e-05
C8orf82	C8orf82	-2.08517849938671	3.26863542655239	17.6881833096592	2.60238246459955e-05	9.33003406735261e-05
TERF2IP	TERF2IP	-1.14669490727961	5.74104588313023	17.6868702274975	2.60417955855686e-05	9.33466239310575e-05
SNX14	SNX14	0.590515085294537	6.78836881741574	17.6865158828904	2.60466473083262e-05	9.33466239310575e-05
AHRR	AHRR	-1.61871994995637	5.51194714913527	17.6764835743407	2.61843882432284e-05	9.38224093958753e-05
PMP2	PMP2	7.35425301578168	-0.0626452684255052	17.6757581029006	2.61943771057713e-05	9.38403469722257e-05
POP7	POP7	-2.22783474039185	3.89668707830632	17.6717473365646	2.62496696381699e-05	9.40205455107749e-05
NAPA	NAPA	-0.848636113053036	5.15954177673849	17.6713445953691	2.62552283146618e-05	9.4022573654692e-05
STAB1	STAB1	3.40458354158816	1.2749145312066	17.6672142535659	2.63123040413055e-05	9.42090536140506e-05
C14orf28	C14orf28	-1.53106873264073	3.51905596465842	17.6630546904184	2.63699095730715e-05	9.43973592453251e-05
GCC2	GCC2	0.608877806402158	6.74109776345762	17.6606689316705	2.64030069683038e-05	9.44978772774735e-05
MLXIP	MLXIP	1.29990248159277	5.6183052622562	17.6602921443858	2.64082379165585e-05	9.44986404488974e-05
PLAC8L1	PLAC8L1	2.83293930774149	0.884141257537722	17.6589830682291	2.64264199524739e-05	9.45457384051938e-05
ST3GAL3	ST3GAL3	0.821538735604331	4.41423241359113	17.6511931628139	2.65348760418247e-05	9.49157303885442e-05
CTTNBP2NL	CTTNBP2NL	-0.750532019744715	6.15793306607899	17.645790830447	2.6610353344008e-05	9.51676385354544e-05
NOP14	NOP14	0.823358255575286	5.66606959826161	17.6393988031768	2.66999366064973e-05	9.54698891418576e-05
TAZ	TAZ	0.947542929977254	4.17191678509383	17.637024966508	2.67332826724474e-05	9.55709780884969e-05
WDSUB1	WDSUB1	1.17511492847963	3.17060610365591	17.634626475303	2.67670175725884e-05	9.56734184749588e-05
PARD3	PARD3	0.978335158468919	6.72371885920265	17.633414562	2.67840794592447e-05	9.57162368986632e-05
TOLLIP	TOLLIP	-0.945717164529595	4.88685297364549	17.6318612088183	2.68059642791734e-05	9.57762711572136e-05
PTPLAD1	PTPLAD1	-1.21039493600475	6.84349247505128	17.6244996166595	2.690992460012e-05	9.61294783752011e-05
LTN1	LTN1	0.45936576744901	7.2732258796632	17.6203917070474	2.69681124736598e-05	9.6319071158057e-05
