genes	logFC	logCPM	LR	PValue	FDR
SETD7	SETD7	-1.23477550622694	8.15383598880009	93.344237997036	4.39459073862197e-22	2.74414215452479e-21
DPYS	DPYS	4.72314121373261	0.992739277704114	93.323462352377	4.44096306949899e-22	2.77217956539193e-21
ARSI	ARSI	-3.1654083942565	3.62793927123875	93.3159713917897	4.45780306944988e-22	2.78176955622762e-21
GLO1	GLO1	-1.06009782868573	6.80224469472114	93.2912110358331	4.51392120072551e-22	2.81585551418561e-21
CNTFR	CNTFR	8.38521088810691	0.838059363861255	93.2743867192053	4.5524553360875e-22	2.83895335577933e-21
RNF111	RNF111	0.668701774253271	6.04489288991903	93.2449647561595	4.62063541254548e-22	2.88051726992615e-21
ZBTB26	ZBTB26	1.29399950099695	4.09628230656004	93.1405102927903	4.87104481825054e-22	3.03561836737632e-21
CYP2C9	CYP2C9	7.87655167068242	0.3475208767812	93.1308228453524	4.8949454189071e-22	3.04950403818317e-21
PYGB	PYGB	-1.72435122795869	7.2102860573256	93.1237830018966	4.91238748375994e-22	3.0593582500546e-21
AUP1	AUP1	-1.01539745753831	6.14367087106552	93.1044686284964	4.96056108506235e-22	3.08833874099105e-21
GID8	GID8	-1.2375254671646	4.89018095143203	93.092121164576	4.99160523689643e-22	3.1066391747016e-21
ISOC2	ISOC2	-2.39662612245419	4.72878098842005	93.0850534757093	5.00946228214217e-22	3.11672293226242e-21
TMX3	TMX3	-0.788068007663263	7.71331622754851	93.0766900971888	5.0306755427493e-22	3.12888746686253e-21
CNR2	CNR2	6.24659678670972	0.306963061931856	93.0005647782135	5.22794192611844e-22	3.25050611735188e-21
SAMD4B	SAMD4B	-1.12540745915301	5.55738850883415	92.9198916037395	5.44544411781909e-22	3.38462208154742e-21
SCRN3	SCRN3	-1.33598245597441	4.16435763616806	92.9021316835779	5.4945291529524e-22	3.41400420777144e-21
HNRNPA0	HNRNPA0	-1.38223885824942	5.72054948898461	92.8742717147798	5.57242194767511e-22	3.46126063788145e-21
WDR43	WDR43	1.17869565879204	7.54762384583175	92.860684491641	5.61080974177637e-22	3.48395581493156e-21
SFPQ	SFPQ	1.35814682619444	8.92351272193725	92.833811683679	5.68751377184171e-22	3.53042013398467e-21
KIRREL	KIRREL	-0.945677242209731	7.74559728904823	92.8078971430276	5.76247582378972e-22	3.57577288927287e-21
CHIA	CHIA	7.61686393357869	0.739536207354973	92.795081710851	5.7999109432272e-22	3.59781695631745e-21
TTLL11	TTLL11	1.58956381792578	3.46088112696423	92.7754749105788	5.85765560533105e-22	3.6324408302667e-21
EFHC1	EFHC1	1.1501344341399	5.35451521185718	92.7298228157684	5.99434520105617e-22	3.71598101288647e-21
FHL2	FHL2	-1.70920004325067	7.81056009926457	92.7147685084713	6.04011606657124e-22	3.74312293128451e-21
GUCY2C	GUCY2C	4.24203919260575	1.96670305641604	92.7103113909629	6.05373436197295e-22	3.75032826444199e-21
JAM3	JAM3	-0.945391758452435	6.70907559175156	92.6928084942878	6.10751053797503e-22	3.78239874915106e-21
ARHGAP9	ARHGAP9	4.7925213023581	1.16616644407932	92.6816395058127	6.14207577861019e-22	3.80255467253668e-21
TUBB	TUBB	-2.23823991929146	6.57889916364988	92.6731783872688	6.16839103365774e-22	3.81759146687073e-21
PAQR7	PAQR7	-1.95797555295085	3.89041213630059	92.631852267742	6.2985505455391e-22	3.89686604547102e-21
AIFM3	AIFM3	3.21121292423689	0.695059550537741	92.616319186883	6.34818030334676e-22	3.92628176200097e-21
COL4A2	COL4A2	-2.73462465910998	8.48598414370783	92.5863664740452	6.44498928018047e-22	3.98484842789359e-21
AAED1	AAED1	-2.29162416520152	5.03826521818485	92.5673155396927	6.50732991852111e-22	4.02207234511021e-21
STXBP5L	STXBP5L	3.42155085194184	1.51239328763597	92.444980681277	6.92227378232218e-22	4.2771385217347e-21
NEK5	NEK5	3.87363415458444	1.89323299169125	92.3822976372743	7.14503701114771e-22	4.41333165073613e-21
SH3PXD2A	SH3PXD2A	1.44034707997008	9.56864140099319	92.3264659889137	7.34948223751083e-22	4.53812455668989e-21
TIMM17A	TIMM17A	-1.13882637587941	6.800468823206	92.2303410243647	7.71527762269926e-22	4.76243275871174e-21
CACUL1	CACUL1	-1.19778107495414	6.32162232013982	92.1936301940366	7.85973461220089e-22	4.85001251479618e-21
MRPS11	MRPS11	-1.29070403912034	4.55025813749069	92.1585814870609	8.00017483276272e-22	4.93505707911629e-21
HS1BP3	HS1BP3	-1.95377302870553	3.75941386180127	92.1497454432202	8.03597528144061e-22	4.95551809022171e-21
NGDN	NGDN	1.10730287438168	5.57344835746534	92.1264327777794	8.13120073995568e-22	5.01259913373438e-21
FAM195B	FAM195B	-2.15380389411341	2.52869276156056	92.0688537177333	8.37125895806787e-22	5.15889790436166e-21
BTF3L4	BTF3L4	-1.44858668968878	5.9243168672455	92.0594675380012	8.41105827050879e-22	5.1817291595843e-21
NPC2	NPC2	-2.04550659224668	5.35741510291252	92.0571605883331	8.4208691467154e-22	5.18607680314228e-21
CDC42EP3	CDC42EP3	-2.99046372567181	7.61754850916027	92.0542369829092	8.43331895086672e-22	5.19204628315374e-21
STXBP3	STXBP3	0.883394608435848	6.8320980847653	92.0425847377069	8.48312174496807e-22	5.22100103996678e-21
GFOD2	GFOD2	-1.27720840627631	4.52034754455538	92.0372839914817	8.50587488049687e-22	5.23329440131975e-21
PVR	PVR	-2.3524261592406	6.0244441157355	92.0014136289897	8.66145872350974e-22	5.32727799281054e-21
TTLL3	TTLL3	1.35749445979036	3.8422475240366	91.9924807720362	8.70064471552384e-22	5.34963244947634e-21
ALDH1L2	ALDH1L2	-1.5026044943898	7.10081878499355	91.9083690017244	9.07842702176345e-22	5.58009190929736e-21
PHACTR2	PHACTR2	-1.25469852525513	8.42238726859456	91.8654004554578	9.27770485909063e-22	5.70071829074237e-21
ZNF221	ZNF221	1.29459238869623	3.61494786063818	91.7979735998647	9.59927094835722e-22	5.89638192336632e-21
EIF2S3	EIF2S3	-0.849628866292399	7.80657416197045	91.7389449203221	9.88992393590579e-22	6.07293568584655e-21
CDK12	CDK12	0.825945333134391	6.8177247018851	91.717538380033	9.99748932224832e-22	6.13698554126149e-21
EGFR	EGFR	-1.70898335337663	6.66019388882248	91.6986616376199	1.00933132625929e-21	6.1937884872731e-21
ZNF626	ZNF626	1.70624256081045	4.53515788026661	91.6697122856137	1.02420565348951e-21	6.28301793881695e-21
MPO	MPO	6.25293744196946	0.377177082602382	91.5130942943284	1.1085619032771e-21	6.79828926226559e-21
FCRLA	FCRLA	-2.93150593422089	2.94816623379918	91.4592132053109	1.13916154202585e-21	6.98366839875415e-21
AGBL2	AGBL2	3.30486649027324	1.5842001745832	91.4438652662228	1.14803139225129e-21	7.03444092570066e-21
MRPS12	MRPS12	-1.42782663539844	4.39668769892713	91.4435348162696	1.14822312296967e-21	7.03444092570066e-21
ITGA4	ITGA4	-1.56804697970152	6.80819232118479	91.4429474441521	1.14856400183346e-21	7.03444092570066e-21
ZNF649	ZNF649	1.48704716396168	4.41404310783116	91.4398431813617	1.15036722910319e-21	7.04319441667765e-21
C9orf57	C9orf57	7.69001371833408	0.193102970619987	91.4365895552476	1.15226025905291e-21	7.05249186179509e-21
ANGPTL2	ANGPTL2	-4.01886171269725	5.57830248923488	91.3799376524636	1.18572553709866e-21	7.25496070181253e-21
DHDH	DHDH	5.94639826517723	0.397111675903874	91.3703077066926	1.19151002035308e-21	7.28798577892485e-21
TAB3	TAB3	0.94613562682362	5.76073483902582	91.3507787054372	1.20332743943685e-21	7.35787846328384e-21
TDRD12	TDRD12	3.80670730976136	1.00508159796763	91.3475920365577	1.20526685620435e-21	7.36734524599045e-21
GLB1	GLB1	-0.941350824228665	6.55342672592889	91.3387025157309	1.21069358835534e-21	7.39811562280861e-21
CEP350	CEP350	0.802643170553876	7.82271641798287	91.2507570008904	1.26571579398048e-21	7.7318279429239e-21
PLAC8L1	PLAC8L1	3.68653595825578	0.884141257537722	91.2473777185852	1.26787919564317e-21	7.74253206600122e-21
ORMDL3	ORMDL3	-1.28793900089103	5.87395346415561	91.2288504499116	1.27980616655021e-21	7.81283291236306e-21
NPHP3	NPHP3	0.974794338537994	6.50687464496747	91.2275767050005	1.28063025357195e-21	7.8153303841609e-21
EMC10	EMC10	-1.81290029095654	5.04460530415831	91.2210002322511	1.28489354969936e-21	7.83880797586267e-21
FAM163A	FAM163A	8.07823003596824	0.569133628115534	91.1603333414359	1.32489741312233e-21	8.08024384110522e-21
SRFBP1	SRFBP1	1.26065030171109	5.51687601467489	91.1550221563499	1.32845837062885e-21	8.09933845712306e-21
DNASE1	DNASE1	1.19053639520038	3.63714898119929	91.121111947724	1.35142071008358e-21	8.23666868382008e-21
FZD7	FZD7	-2.19354326354657	6.02550046442256	91.0552355556499	1.39716989183441e-21	8.51274686927127e-21
FAM210B	FAM210B	-2.69577268181125	6.06120019712769	91.0494914027618	1.40123171568862e-21	8.53473379740097e-21
DENR	DENR	-1.04108520920718	6.46937335468312	91.0480707385459	1.40223812083083e-21	8.5381023374093e-21
PITPNM3	PITPNM3	1.97765174062882	5.17847830782505	91.0287840546276	1.41597264588601e-21	8.61894403360413e-21
KIAA1875	KIAA1875	3.64424856539738	1.03740867451211	91.0256854279304	1.41819176604241e-21	8.62966252984707e-21
SEPHS2	SEPHS2	-1.94110710918435	3.5874540241313	91.0163439168848	1.42490287917589e-21	8.66769894170527e-21
ARL3	ARL3	-1.36631977672148	4.49032945863456	90.9899202384343	1.44405863763647e-21	8.78138725302152e-21
NOC3L	NOC3L	1.092670137105	6.30966528057222	90.9544747323437	1.47015987091565e-21	8.93722428952692e-21
SLC15A2	SLC15A2	3.32675831704557	0.886719012605034	90.9483133126569	1.47474489984951e-21	8.96220416226713e-21
STT3B	STT3B	-1.05189182735103	7.84756917520365	90.9188311853479	1.49688280147312e-21	9.0938044516591e-21
TRUB1	TRUB1	-1.5157484023061	5.38634642610383	90.9116940911328	1.50229177542624e-21	9.12372170480566e-21
BAZ2B	BAZ2B	1.39628030749738	6.51428743169622	90.8762085823011	1.52947673447643e-21	9.28582699561398e-21
NDST1	NDST1	-1.91376450454092	7.06656118189205	90.8693757652705	1.53476748201707e-21	9.31494553297698e-21
SYNC	SYNC	-1.40736869468747	6.04001300041525	90.8647451637331	1.53836342555427e-21	9.33376236902822e-21
GBX2	GBX2	6.11215125480319	0.6909666510064	90.8569663439432	1.54442313090297e-21	9.36751073246235e-21
ZNF841	ZNF841	1.06413475746267	5.05974949985476	90.8546649232343	1.54622051151197e-21	9.3753930757582e-21
TP53RK	TP53RK	-1.46373443419047	4.70399929904327	90.7930033510818	1.5951642718853e-21	9.66904690454323e-21
KLHL42	KLHL42	-1.57543273432376	5.95265233820308	90.7243828412319	1.65145564861018e-21	1.0007034823126e-20
OSBP	OSBP	0.631248262997539	6.55168665630103	90.6732074990682	1.69472586293053e-21	1.02659286511967e-20
POLR2J	POLR2J	-1.475427436771	4.51418215931033	90.6331412918411	1.72939296284453e-21	1.04725587360936e-20
PLEKHJ1	PLEKHJ1	-2.14291307300107	4.66496342722577	90.5694973858643	1.78592463668459e-21	1.08114171271877e-20
LSM7	LSM7	-1.24721967718946	4.55459940864294	90.5407982712867	1.8120177137396e-21	1.09658514148001e-20
C14orf119	C14orf119	-2.29521077427333	5.88356511414706	90.5307146264611	1.82127595062642e-21	1.1018339215595e-20
CP	CP	3.31710499751357	1.56074170194935	90.444705256506	1.90219275019667e-21	1.15017267545198e-20
DAD1	DAD1	-0.970864835232496	7.17412180894762	90.444490819868	1.9023989189364e-21	1.15017267545198e-20
TAF6L	TAF6L	1.66433202412201	3.77792855920451	90.4326416992753	1.91382598824349e-21	1.15671003968516e-20
KAZALD1	KAZALD1	-2.31305894607707	4.77517483512774	90.3040081652463	2.0423843292085e-21	1.23401424677522e-20
RAB5A	RAB5A	-1.10973977984485	6.27300274175745	90.3012586271059	2.04522454899655e-21	1.2353339939465e-20
GPR157	GPR157	1.72302496696132	4.02845376803496	90.2766123333883	2.07086076966362e-21	1.25041746954392e-20
EFCAB4A	EFCAB4A	3.44794021740944	2.56862702432622	90.2726550646282	2.07500682583577e-21	1.25251934458221e-20
JUN	JUN	-1.63780407962586	6.08795659161479	90.2659534001561	2.08204714827561e-21	1.25636635512575e-20
SLC17A9	SLC17A9	-1.63781207372931	4.87142496036573	90.2644663443104	2.08361258630085e-21	1.25690825873811e-20
CHSY1	CHSY1	-1.33936697832044	6.33246885668875	90.263049337895	2.08510537800686e-21	1.25740600653228e-20
CTHRC1	CTHRC1	-2.52680080985724	7.7857179780589	90.2437357169484	2.10555892124939e-21	1.26933390409379e-20
SLC25A38	SLC25A38	-1.59336656923529	4.73649120808175	90.2342614582779	2.11566561289903e-21	1.27501857560728e-20
ACBD3	ACBD3	-0.765788459465507	7.02404974049527	90.2178218868795	2.13331785369826e-21	1.2852455258701e-20
RBAK	RBAK	0.859627846066104	5.75586714520613	90.2032000638057	2.14914200566009e-21	1.29436493100724e-20
SRSF4	SRSF4	0.832251788478268	6.05693579165941	90.1485557145066	2.20932598004497e-21	1.33018657871442e-20
RSAD1	RSAD1	-1.28091516329267	4.35393792478606	90.1408646394493	2.21793100559979e-21	1.33494070400961e-20
ARFGAP1	ARFGAP1	-1.01320845681429	6.85385377122553	90.1301013498815	2.23002963814884e-21	1.34179387141396e-20
PYCR2	PYCR2	-1.71027370691698	4.01881668787519	90.1002503738755	2.26393059448772e-21	1.3617567833276e-20
CNPPD1	CNPPD1	-1.42071522146578	4.7070061175489	90.0972397774548	2.26737813494456e-21	1.36339503242053e-20
TRIQK	TRIQK	-1.56802216053618	4.33286743347009	89.99193342923	2.39133014384828e-21	1.43746953715591e-20
KLHL36	KLHL36	-2.04020103967347	5.36436480820595	89.9830995839962	2.40203123714637e-21	1.44344142594696e-20
PXDC1	PXDC1	-2.3838333972492	6.34416162726192	89.9621628850034	2.42758509404403e-21	1.4583320598447e-20
NUPR1	NUPR1	-2.08290896741878	6.42625808525064	89.9612697215585	2.42868125330377e-21	1.45852532026371e-20
LRRFIP1	LRRFIP1	-1.05075646976029	7.25807337093227	89.9570368495516	2.43388289784958e-21	1.46118318824358e-20
C10orf111	C10orf111	4.24093799252837	1.1624818602674	89.9475329030092	2.44560263551832e-21	1.46775125668313e-20
PSMC5	PSMC5	-0.907199693369681	5.49901129648538	89.9205433463748	2.47919332301315e-21	1.48743701345354e-20
WDR75	WDR75	0.978925965332759	6.5202960063602	89.9024022638589	2.50203031931955e-21	1.50066041413201e-20
ADAM11	ADAM11	2.98288725315867	1.39611784934431	89.8542959534995	2.56361316412362e-21	1.53710686787456e-20
ARPC1B	ARPC1B	-1.55029183797276	6.41279673220771	89.8358276566418	2.58765591190393e-21	1.55102876476406e-20
FAM227A	FAM227A	2.44844195921845	3.13637941848725	89.8331638124932	2.59114237002399e-21	1.55262437972198e-20
SLC25A11	SLC25A11	-1.38354029410042	4.97235757446403	89.7687019174567	2.67695814477525e-21	1.6035353925112e-20
KRAS	KRAS	-1.09627494728208	5.9069380938335	89.6934903089899	2.78068463373568e-21	1.66513938655466e-20
ELAVL1	ELAVL1	-0.910511976871324	5.48499298600277	89.6863144482818	2.79078873489508e-21	1.67065874902349e-20
ANGEL2	ANGEL2	-0.883278969426721	5.43574359129562	89.6704003512751	2.81332809248124e-21	1.68361639547821e-20
TMEM50A	TMEM50A	-1.58939538781228	7.34839940877463	89.6551602652168	2.83508349379688e-21	1.69609680554881e-20
MDM4	MDM4	1.06958578771028	6.0798182444589	89.6434080029984	2.85197483216221e-21	1.70566027355068e-20
DGKQ	DGKQ	-1.6817083252459	4.5851191038571	89.6371510078735	2.8610089362449e-21	1.71052004115239e-20
TF	TF	4.55161182729735	1.01606576687856	89.6203664462935	2.88538479992874e-21	1.72454623729159e-20
KCTD18	KCTD18	-1.46503800081491	4.59676348909786	89.6071115233905	2.90478135544572e-21	1.73558842852504e-20
DPM2	DPM2	-1.65842290112961	4.25915416087733	89.5976732893514	2.91867221510953e-21	1.74333504050611e-20
DPAGT1	DPAGT1	-1.42267598403665	4.24654863407854	89.5896586497832	2.93052003200042e-21	1.74985680921572e-20
RNF139	RNF139	-1.50122977473503	5.33860158861757	89.5541860280781	2.98353853057705e-21	1.78095027405254e-20
SPIDR	SPIDR	1.14533805160715	5.58976319934467	89.4614940021818	3.12665221071067e-21	1.86578710660057e-20
RBM10	RBM10	0.91135954306392	5.90871084248962	89.4111741946854	3.20719943278359e-21	1.91324633885376e-20
ADORA3	ADORA3	4.69398805658955	1.06179234539743	89.4049397039863	3.21732245088146e-21	1.91867744513776e-20
TMEM9B	TMEM9B	-0.822186376618845	5.90640595520545	89.377273199059	3.26263188290543e-21	1.94508218584229e-20
EPHA4	EPHA4	2.58767733299091	6.74774104328195	89.3743037505362	3.26753271799824e-21	1.94738745816649e-20
SETD4	SETD4	1.10975742690974	4.57731303403456	89.3609160546049	3.28971962395973e-21	1.95999018279132e-20
SCARF1	SCARF1	3.67241667829889	1.33998966038083	89.3140311894097	3.36861474814946e-21	2.00636058038896e-20
FAM83C	FAM83C	5.19340483669396	1.21874382453396	89.2755064273402	3.43485640877402e-21	2.04516758603987e-20
STRADB	STRADB	-1.44770247085511	4.7790991983064	89.2421366884352	3.49328637300805e-21	2.07930032436349e-20
MRPL24	MRPL24	-1.51216324292856	4.75753374808209	89.2336882257291	3.50823656974926e-21	2.08753931494748e-20
TMEM203	TMEM203	-2.96140817489294	3.99941205909122	89.2192342085589	3.53396260682187e-21	2.1021831261616e-20
HIAT1	HIAT1	-0.928892510019125	6.12508740889952	89.1853185213766	3.5950708560456e-21	2.13785820751205e-20
PRAMEF2	PRAMEF2	8.04837981878504	1.21480665544705	89.0472268479811	3.85498777291344e-21	2.29169775022976e-20
APOL6	APOL6	-2.03350075067888	5.39939720776289	88.997150163637	3.9538170194506e-21	2.3497076657404e-20
CRAT	CRAT	-1.60724179845631	4.96362273070011	88.9561897124249	4.03653617675422e-21	2.39810996267547e-20
C9orf69	C9orf69	-2.35196306128049	5.313716377687	88.9071387230452	4.13787485674771e-21	2.45754011911478e-20
AQP10	AQP10	5.75120713286198	0.454487351796854	88.8710460594682	4.21406339264754e-21	2.50200050043289e-20
NACC1	NACC1	-1.75939821022912	5.20927951819105	88.8600067449681	4.2376454777913e-21	2.51520886489895e-20
SUZ12	SUZ12	0.8572925509691	6.09776600523236	88.8024103124392	4.36284030162513e-21	2.58870105231588e-20
ASAP1	ASAP1	1.24883595201475	7.51433248703009	88.7931360476015	4.38334236025901e-21	2.60004682427584e-20
MRPL22	MRPL22	1.19650233511957	4.65337876102446	88.7498741144436	4.48025946987311e-21	2.65669794068389e-20
SLC20A2	SLC20A2	-0.747133518724763	6.78445103149008	88.7161913592441	4.55719855576868e-21	2.70147058233527e-20
ABHD4	ABHD4	-1.67587091545162	4.64477051522665	88.7038815662353	4.58564549046782e-21	2.71747833612274e-20
CORO1B	CORO1B	-1.65433561641648	5.67410194980682	88.6605485952506	4.68720500798657e-21	2.77678930215197e-20
ABHD12B	ABHD12B	4.07666307730449	1.40336838205012	88.6202468939199	4.78367834638757e-21	2.83305076407287e-20
FAM227B	FAM227B	1.70603704716689	3.32126729637642	88.6154312867607	4.79533788564816e-21	2.83906313739113e-20
NOL8	NOL8	1.19691282856884	6.03957823584065	88.5942113538828	4.84705508443172e-21	2.86878027671598e-20
RGS17	RGS17	2.04151321814685	3.39923542223118	88.5790742992675	4.8842876795229e-21	2.88990857268158e-20
STRA13	STRA13	-1.45608274027034	4.27343513900327	88.4647729146551	5.17482713684894e-21	3.0608517420941e-20
RPL7	RPL7	-1.1470423690242	9.70328067322165	88.4431451788663	5.23171655471857e-21	3.09352960361114e-20
FAM177A1	FAM177A1	-0.921293989024416	6.74573937257418	88.4162142100066	5.30343079636182e-21	3.13495016283371e-20
FAM20C	FAM20C	-2.7143860694	4.883611648353	88.4058556958741	5.33127549220667e-21	3.15042081407995e-20
SLC25A17	SLC25A17	0.931146749565287	5.75996912810914	88.3334681808799	5.52998475564315e-21	3.26681941352031e-20
RPS2	RPS2	1.71454581024524	10.4253019483477	88.2677097368179	5.71691111175046e-21	3.37618648377536e-20
LYPD4	LYPD4	8.04418300182553	0.176349399610292	88.2326336978281	5.81919028825088e-21	3.43551130716705e-20
GLRA1	GLRA1	4.15924122725537	0.868719876332155	88.2147965635462	5.87190206096777e-21	3.46554470429978e-20
UBFD1	UBFD1	-0.992660189604198	6.68374994586705	88.2021168368195	5.90966298304928e-21	3.48673818796263e-20
CHRM5	CHRM5	4.03173953933753	1.03256207849854	88.2005339115225	5.9143940434018e-21	3.48843667458146e-20
STEAP3	STEAP3	-3.88074402214258	4.42368585474792	88.1857641243345	5.95872110142925e-21	3.5134813557676e-20
CORIN	CORIN	2.31616045327463	2.58491250463899	88.1315290949734	6.12436072109868e-21	3.61001832427078e-20
LALBA	LALBA	7.21434589772947	-0.218618802544941	88.070158706656	6.31735354285566e-21	3.72261324382355e-20
SHC1	SHC1	-1.54723867990153	7.53263646304451	88.0585600542237	6.35450582251827e-21	3.74333463107559e-20
UNC45B	UNC45B	7.07503367249396	-0.17723535964587	88.055807865802	6.36335354159828e-21	3.7473745231057e-20
ZBTB49	ZBTB49	1.65612036132581	3.3443467655691	88.0480064250942	6.3885005935509e-21	3.76100755480913e-20
CACNA2D4	CACNA2D4	2.50287490056773	2.0184871702717	88.0183989842846	6.48484459110774e-21	3.81653369326038e-20
